mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
6.11914095878601,0.3725770151840974,0.013264179229736328,0.0019836101850285595,0.7,200,2,4,9,0.1,"{'subsample': 0.7, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.1}",0.6,0.6551724137931034,0.576271186440678,0.5185185185185185,0.5483870967741935,0.5796698431052987,0.046569515873988034,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.252199268341064,0.21918746274419654,0.013721179962158204,0.003951184316997006,0.7,500,5,4,3,0.05,"{'subsample': 0.7, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.05}",0.6229508196721312,0.6557377049180327,0.6229508196721312,0.5,0.5714285714285714,0.5946135831381734,0.05446362289517738,3,0.9927536231884058,0.9927536231884058,0.9890909090909091,0.9890909090909091,0.9891696750902527,0.9905717479297765,0.0017817258413776
1.856199073791504,0.05713888621295249,0.006638288497924805,0.0034762654524911492,0.7,100,5,2,5,0.01,"{'subsample': 0.7, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 5, 'learning_rate': 0.01}",0.24390243902439024,0.2857142857142857,0.37209302325581395,0.2926829268292683,0.2727272727272727,0.29342398951020615,0.04273065322481663,30,0.5291005291005291,0.4725274725274725,0.6824644549763034,0.6169154228855721,0.6274509803921569,0.5856917719764068,0.07495655738974488
9.364468336105347,0.19567884575694114,0.017361211776733398,0.0024409284692275468,0.9,300,5,4,7,0.01,"{'subsample': 0.9, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 7, 'learning_rate': 0.01}",0.5357142857142857,0.6779661016949152,0.5666666666666667,0.49056603773584906,0.46153846153846156,0.5464903106700356,0.07503790063009314,21,0.9854014598540146,0.9779411764705882,0.9816849816849816,0.9963898916967509,0.9891696750902527,0.9861174369593175,0.006353739095909006
3.0680208683013914,0.07151471857356817,0.01116180419921875,0.004413549319630711,0.8,100,5,2,7,0.05,"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 7, 'learning_rate': 0.05}",0.576271186440678,0.6451612903225806,0.5423728813559322,0.48148148148148145,0.5,0.5490573679201345,0.058299852410538124,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20.411395502090453,0.46539486706385846,0.022563648223876954,0.006278335737566169,1.0,500,10,4,9,0.05,"{'subsample': 1.0, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.05}",0.5333333333333333,0.6557377049180327,0.53125,0.5555555555555556,0.53125,0.5614253187613844,0.04804069040437575,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6.7478948593139645,0.36607803595101723,0.02138686180114746,0.009022460566458014,0.7,200,5,4,9,0.01,"{'subsample': 0.7, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.01}",0.5490196078431373,0.5882352941176471,0.5454545454545454,0.4489795918367347,0.4642857142857143,0.5191949507075557,0.05346188618726865,25,0.9779411764705882,0.9626865671641791,0.9703703703703703,0.9703703703703703,0.9743589743589743,0.9711454917468965,0.0050845419214466045
15.520662879943847,0.8145944170918553,0.02215867042541504,0.004485548910559991,0.9,500,2,2,9,0.1,"{'subsample': 0.9, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 9, 'learning_rate': 0.1}",0.5423728813559322,0.6551724137931034,0.5806451612903226,0.5283018867924528,0.5079365079365079,0.5628857702336638,0.05190080072823051,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.28819169998169,0.11863972678077671,0.009799766540527343,0.004632441665869404,1.0,100,2,1,7,0.05,"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 7, 'learning_rate': 0.05}",0.5666666666666667,0.631578947368421,0.59375,0.5,0.47058823529411764,0.5525167698658411,0.059365853236404816,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11.593157005310058,1.1241581893323191,0.016885852813720702,0.00188865162727993,0.9,500,10,1,5,0.1,"{'subsample': 0.9, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",0.5573770491803278,0.6229508196721312,0.5573770491803278,0.5185185185185185,0.5423728813559322,0.5597192635814474,0.03466294849635571,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6.759932613372802,0.8516942795500146,0.009792137145996093,0.005234914221497332,0.8,100,2,1,9,0.01,"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 9, 'learning_rate': 0.01}",0.4,0.5306122448979592,0.4,0.37209302325581395,0.36363636363636365,0.41326832635802735,0.06046557615065976,28,0.974169741697417,0.9307692307692308,0.9389312977099237,0.9509433962264151,0.9552238805970149,0.9500075094000003,0.014864008290429196
8.551417589187622,0.5100207616051946,0.014534473419189453,0.004145352094481254,1.0,300,5,1,7,0.2,"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 7, 'learning_rate': 0.2}",0.5333333333333333,0.6779661016949152,0.5846153846153846,0.48148148148148145,0.5333333333333333,0.5621459268916895,0.06646243039537628,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10.335721969604492,0.6065303241034767,0.01723055839538574,0.007362785919396024,1.0,300,5,1,7,0.1,"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 7, 'learning_rate': 0.1}",0.49122807017543857,0.6229508196721312,0.5538461538461539,0.46153846153846156,0.5483870967741935,0.5355901204012757,0.05582217627269053,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.6371983528137206,0.1669445554013024,0.01097564697265625,0.0024318302908708667,0.9,100,10,4,9,0.1,"{'subsample': 0.9, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.1}",0.576271186440678,0.7384615384615385,0.6451612903225806,0.5357142857142857,0.5245901639344263,0.6040396929747018,0.07938752699219381,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7.888807010650635,0.5202237597668332,0.012481307983398438,0.00372810894069355,1.0,500,2,4,9,0.2,"{'subsample': 1.0, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.2}",0.5423728813559322,0.6774193548387096,0.5538461538461539,0.509090909090909,0.47619047619047616,0.5517839550644362,0.06843119883703525,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.946299695968628,0.07759329109651145,0.009070777893066406,0.0025165418178083373,0.7,100,2,1,9,0.01,"{'subsample': 0.7, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 9, 'learning_rate': 0.01}",0.32558139534883723,0.4,0.46808510638297873,0.2926829268292683,0.3333333333333333,0.3639365523788835,0.06266138810492339,29,0.9389312977099237,0.9098039215686274,0.9307692307692308,0.9182879377431906,0.9312977099236641,0.9258180195429272,0.010388965582794446
3.8651676177978516,0.12230293893484133,0.013436126708984374,0.016190279635120836,0.9,100,5,4,9,0.2,"{'subsample': 0.9, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.2}",0.5573770491803278,0.6984126984126984,0.59375,0.5185185185185185,0.5806451612903226,0.5897406854803735,0.06004733396126169,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13.165345191955566,0.41569126142925533,0.013399744033813476,0.002796364371281023,0.8,300,2,2,9,0.1,"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 9, 'learning_rate': 0.1}",0.5423728813559322,0.6229508196721312,0.5666666666666667,0.49056603773584906,0.5172413793103449,0.5479595569481848,0.04526031124084539,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.89083194732666,0.25319700036788684,0.013592386245727539,0.00945623020340327,0.9,200,2,4,3,0.2,"{'subsample': 0.9, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.2}",0.5806451612903226,0.6451612903225806,0.5396825396825397,0.4528301886792453,0.5714285714285714,0.557949550280652,0.06274779076752922,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
